CODE POSTAL;CODE INSEE;NOM COMMUNE;CODE DEPARTEMENT;SURFACE COMMUNE (km²);POPULATION COMMUNE;coordonnees;var;Couverture;Opérateur;var2;Type Couverture;Réseau
59154;59160;CRESPIN;59;10.2625616592;4492.69;50.4217331557, 3.65237979993;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59154;59160;CRESPIN;59;10.2625616592;4492.69;50.4217331557, 3.65237979993;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Orange France Couverture surfacique 4G;0.5;Orange France ; surfacique 4G;Surfacique;4G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Par au moins un opérateur Couverture surfacique 4G;0.67;Tout Opérateur ; surfacique 4G;Surfacique;4G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59258;59161;CREVECOEUR-SUR-L'ESCAUT;59;19.8122699036;701.21;50.0727577904, 3.26867770233;Bouygues Telecom Couverture surfacique 4G;0.4;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59380;59162;CROCHTE;59;8.73809437157;772.89;50.9238758959, 2.39595026667;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59380;59162;CROCHTE;59;8.73809437157;772.89;50.9238758959, 2.39595026667;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59380;59162;CROCHTE;59;8.73809437157;772.89;50.9238758959, 2.39595026667;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59380;59162;CROCHTE;59;8.73809437157;772.89;50.9238758959, 2.39595026667;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;Bouygues Telecom Couverture population 3G;0.99;Bouygues Telecom ; population 3G;Population;3G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;Par au moins un opérateur Couverture population 4G;1.0;Tout Opérateur ; population 4G;Population;4G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59170;59163;CROIX;59;4.36523413734;20291.18;50.6740689994, 3.15464041723;Bouygues Telecom Couverture surfacique 4G;1.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59222;59164;CROIX-CALUYAU;59;3.71698620309;240.62;50.152088377, 3.58548579583;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59222;59164;CROIX-CALUYAU;59;3.71698620309;240.62;50.152088377, 3.58548579583;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59222;59164;CROIX-CALUYAU;59;3.71698620309;240.62;50.152088377, 3.58548579583;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59222;59164;CROIX-CALUYAU;59;3.71698620309;240.62;50.152088377, 3.58548579583;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59553;59165;CUINCY;59;7.04191466002;6785.75;50.3743818914, 3.03412629786;Bouygues Telecom Couverture population 4G;1.0;Bouygues Telecom ; population 4G;Population;4G
59553;59165;CUINCY;59;7.04191466002;6785.75;50.3743818914, 3.03412629786;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59553;59165;CUINCY;59;7.04191466002;6785.75;50.3743818914, 3.03412629786;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59553;59165;CUINCY;59;7.04191466002;6785.75;50.3743818914, 3.03412629786;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59990;59166;CURGIES;59;6.03720508035;1157.89;50.3253821605, 3.60666630753;Orange France Couverture surfacique 4G;1.0;Orange France ; surfacique 4G;Surfacique;4G
59990;59166;CURGIES;59;6.03720508035;1157.89;50.3253821605, 3.60666630753;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59990;59166;CURGIES;59;6.03720508035;1157.89;50.3253821605, 3.60666630753;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59268;59167;CUVILLERS;59;3.17430805339;220.61;50.2219798771, 3.23832511042;Bouygues Telecom Couverture population 4G;0.98;Bouygues Telecom ; population 4G;Population;4G
59268;59167;CUVILLERS;59;3.17430805339;220.61;50.2219798771, 3.23832511042;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59268;59167;CUVILLERS;59;3.17430805339;220.61;50.2219798771, 3.23832511042;Par au moins un opérateur Couverture population 4G;1.0;Tout Opérateur ; population 4G;Population;4G
59268;59167;CUVILLERS;59;3.17430805339;220.61;50.2219798771, 3.23832511042;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59268;59167;CUVILLERS;59;3.17430805339;220.61;50.2219798771, 3.23832511042;SFR Couverture surfacique 4G;0.75;SFR ; surfacique 4G;Surfacique;4G
59830;59168;CYSOING;59;13.6978499187;4838.38;50.5639123041, 3.21398704215;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59830;59168;CYSOING;59;13.6978499187;4838.38;50.5639123041, 3.21398704215;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59830;59168;CYSOING;59;13.6978499187;4838.38;50.5639123041, 3.21398704215;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59830;59168;CYSOING;59;13.6978499187;4838.38;50.5639123041, 3.21398704215;Free Mobile Couverture surfacique 4G;0.01;Free Mobile ; surfacique 4G;Surfacique;4G
59830;59168;CYSOING;59;13.6978499187;4838.38;50.5639123041, 3.21398704215;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59680;59169;DAMOUSIES;59;5.2722794791;234.55;50.2195042293, 4.00850987305;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59680;59169;DAMOUSIES;59;5.2722794791;234.55;50.2195042293, 4.00850987305;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59680;59169;DAMOUSIES;59;5.2722794791;234.55;50.2195042293, 4.00850987305;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59680;59169;DAMOUSIES;59;5.2722794791;234.55;50.2195042293, 4.00850987305;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59187;59170;DECHY;59;9.27918548787;4942.86;50.3495940778, 3.1299861719;SFR Couverture population 4G;0.04;SFR ; population 4G;Population;4G
59187;59170;DECHY;59;9.27918548787;4942.86;50.3495940778, 3.1299861719;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59187;59170;DECHY;59;9.27918548787;4942.86;50.3495940778, 3.1299861719;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59187;59170;DECHY;59;9.27918548787;4942.86;50.3495940778, 3.1299861719;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59187;59170;DECHY;59;9.27918548787;4942.86;50.3495940778, 3.1299861719;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;Orange France Couverture surfacique 4G;0.83;Orange France ; surfacique 4G;Surfacique;4G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59127;59171;DEHERIES;59;1.95183045793;43.03;50.0505594446, 3.34352939122;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59220;59172;DENAIN;59;11.9304249582;19852.43;50.3299660733, 3.3898623357;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59220;59172;DENAIN;59;11.9304249582;19852.43;50.3299660733, 3.3898623357;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59220;59172;DENAIN;59;11.9304249582;19852.43;50.3299660733, 3.3898623357;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59151;59280;HAMEL;59;3.39997445321;782.13;50.2819824197, 3.06850591061;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59151;59280;HAMEL;59;3.39997445321;782.13;50.2819824197, 3.06850591061;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59151;59280;HAMEL;59;3.39997445321;782.13;50.2819824197, 3.06850591061;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59151;59280;HAMEL;59;3.39997445321;782.13;50.2819824197, 3.06850591061;Orange France Couverture population 4G;0.25;Orange France ; population 4G;Population;4G
59151;59280;HAMEL;59;3.39997445321;782.13;50.2819824197, 3.06850591061;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59496;59281;HANTAY;59;1.91600420705;1043.05;50.5374677667, 2.86845922313;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59496;59281;HANTAY;59;1.91600420705;1043.05;50.5374677667, 2.86845922313;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59496;59281;HANTAY;59;1.91600420705;1043.05;50.5374677667, 2.86845922313;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59496;59281;HANTAY;59;1.91600420705;1043.05;50.5374677667, 2.86845922313;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59496;59281;HANTAY;59;1.91600420705;1043.05;50.5374677667, 2.86845922313;Par au moins un opérateur Couverture population 4G;1.0;Tout Opérateur ; population 4G;Population;4G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Orange France Couverture surfacique 4G;0.99;Orange France ; surfacique 4G;Surfacique;4G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59940;59212;ESTAIRES;59;13.9449639495;6165.31;50.654423304, 2.72156583757;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59400;59213;ESTOURMEL;59;5.54131572162;453.14;50.1518286613, 3.32132515587;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59400;59213;ESTOURMEL;59;5.54131572162;453.14;50.1518286613, 3.32132515587;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59400;59213;ESTOURMEL;59;5.54131572162;453.14;50.1518286613, 3.32132515587;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59400;59213;ESTOURMEL;59;5.54131572162;453.14;50.1518286613, 3.32132515587;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59151;59214;ESTREES;59;5.89048100001;962.03;50.2977355864, 3.07513052042;SFR Couverture surfacique 4G;0.59;SFR ; surfacique 4G;Surfacique;4G
59990;59215;ESTREUX;59;5.66397632598;961.69;50.3527239271, 3.60184515387;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59990;59215;ESTREUX;59;5.66397632598;961.69;50.3527239271, 3.60184515387;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59990;59215;ESTREUX;59;5.66397632598;961.69;50.3527239271, 3.60184515387;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59990;59215;ESTREUX;59;5.66397632598;961.69;50.3527239271, 3.60184515387;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59990;59215;ESTREUX;59;5.66397632598;961.69;50.3527239271, 3.60184515387;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59161;59216;ESWARS;59;2.67272197111;338.56;50.2182439323, 3.26546336103;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59161;59216;ESWARS;59;2.67272197111;338.56;50.2182439323, 3.26546336103;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59161;59216;ESWARS;59;2.67272197111;338.56;50.2182439323, 3.26546336103;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59161;59216;ESWARS;59;2.67272197111;338.56;50.2182439323, 3.26546336103;Free Mobile Couverture surfacique 4G;0.1;Free Mobile ; surfacique 4G;Surfacique;4G
59161;59216;ESWARS;59;2.67272197111;338.56;50.2182439323, 3.26546336103;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;Free Mobile Couverture surfacique 2G;0.98;Free Mobile ; surfacique 2G;Surfacique;2G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;Orange France Couverture population 3G;0.99;Orange France ; population 3G;Population;3G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;Bouygues Telecom Couverture surfacique 4G;0.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59144;59217;ETH;59;2.88766526115;358.49;50.3253571369, 3.66687653832;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59219;59218;ETROEUNGT;59;25.5502931342;1382.0;50.0620601477, 3.94319652795;Par au moins un opérateur Couverture surfacique 4G;0.78;Tout Opérateur ; surfacique 4G;Surfacique;4G
59219;59218;ETROEUNGT;59;25.5502931342;1382.0;50.0620601477, 3.94319652795;Bouygues Telecom Couverture surfacique 2G;0.99;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59219;59218;ETROEUNGT;59;25.5502931342;1382.0;50.0620601477, 3.94319652795;Orange France Couverture population 4G;0.51;Orange France ; population 4G;Population;4G
59219;59218;ETROEUNGT;59;25.5502931342;1382.0;50.0620601477, 3.94319652795;Bouygues Telecom Couverture surfacique 4G;0.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59295;59219;ESTRUN;59;2.51472451065;528.05;50.2447242764, 3.29498867507;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59295;59219;ESTRUN;59;2.51472451065;528.05;50.2447242764, 3.29498867507;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59295;59219;ESTRUN;59;2.51472451065;528.05;50.2447242764, 3.29498867507;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59295;59219;ESTRUN;59;2.51472451065;528.05;50.2447242764, 3.29498867507;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59155;59220;FACHES-THUMESNIL;59;4.16603746569;14973.77;50.593618421, 3.07229537426;Orange France Couverture surfacique 4G;1.0;Orange France ; surfacique 4G;Surfacique;4G
59155;59220;FACHES-THUMESNIL;59;4.16603746569;14973.77;50.593618421, 3.07229537426;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
